,crm_id,OperatorGrp,Circle,ActivationFlag,NoOfTimesCSCalled,MainCategory,ProductCategory,ProductCategoryType,MRP_Price,PurchasePrice,DiscountPrice,PurchaseDate,Color
12108,10321011151,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
12109,10321012348,UnKnown,Gujarat,TRUE,1,HHP,Phone,Basic,1750,1750,0,11/12/2016 0:00,UnKnown
12110,10321015708,UnKnown,Gujarat,TRUE,3,HHP,Phone,Basic,1750,1750,0,8/25/2015 0:00,UnKnown
12111,10321032610,UnKnown,Gujarat,TRUE,1,HHP,Phone,Mass,24900,24900,0,4/20/2015 0:00,UnKnown
12112,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,14249,14249,0,4/10/2016 0:00,UnKnown
12113,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,23130,23130,0,7/10/2012 0:00,UnKnown
12114,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,23130,23130,0,7/20/2012 0:00,UnKnown
12115,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Premium,11553,11553,0,7/20/2012 0:00,UnKnown
12116,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,23130,23130,0,7/20/2012 0:00,UnKnown
12117,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,29990,29990,0,10/6/2012 0:00,UnKnown
12118,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,19300,19300,0,7/20/2012 0:00,UnKnown
12119,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
12120,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,29490,29490,0,7/10/2012 0:00,UnKnown
12121,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,14900,14900,0,10/4/2014 0:00,UnKnown
12122,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,22500,22500,0,2/1/2014 0:00,UnKnown
12123,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
12124,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12125,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
12126,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,37990,37990,0,3/4/2014 0:00,UnKnown
12127,10321035680,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
12128,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,8120,7590,530,2/7/2016 11:28,White
12129,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,24390,21262,3128,\N,White
12130,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Premium,20400,14900,5500,\N,White
12131,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,28600,0,17047,\N,White
12132,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,White
12133,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Premium,11999,0,0,8/7/2015 0:00,White
12134,10321036421,BSNL,GUJARAT,TRUE,0,HHP,Phone,Premium,9700,0,710,\N,White
12135,10321042830,UnKnown,Gujarat,TRUE,15,HHP,Phone,Mass,24000,0,6600,9/9/2016 0:00,UnKnown
12136,10321042830,UnKnown,Gujarat,TRUE,15,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
12137,10321047545,UnKnown,Gujarat,TRUE,9,HHP,Phone,Mass,24900,24900,0,10/31/2016 0:00,UnKnown
12138,10321047545,UnKnown,Gujarat,TRUE,9,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
12139,10321056351,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,8990,8990,0,11/3/2016 0:00,UnKnown
12140,10321056351,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,31490,31490,0,8/2/2015 0:00,UnKnown
12141,10321072795,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,22990,22990,0,10/24/2016 0:00,UnKnown
12142,10321072795,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
12143,10321072795,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
12144,10321075523,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,29590,14249,15341,3/30/2016 15:47,Black
12145,10321075523,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,14249,14249,0,7/28/2015 0:00,Black
12146,10321075523,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,14999,0,0,8/7/2015 0:00,Black
12147,10321075545,BSNL,GUJARAT,TRUE,8,HHP,Phone,Premium,7590,7590,0,6/1/2016 0:00,UnKnown
12148,10321075545,BSNL,GUJARAT,TRUE,8,HHP,Phone,Premium,7499,7499,0,7/20/2012 0:00,UnKnown
12149,10321075545,BSNL,GUJARAT,TRUE,8,HHP,Phone,Mass,29900,29900,0,2/24/2015 0:00,UnKnown
12150,10321075545,BSNL,GUJARAT,TRUE,8,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12151,10321080365,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,14249,14249,0,11/16/2015 0:00,UnKnown
12152,10321080365,BSNL,GUJARAT,TRUE,2,HHP,Phone,Premium,7590,7590,0,7/20/2012 0:00,UnKnown
12153,10321080365,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,15500,15500,0,3/9/2014 0:00,UnKnown
12154,10321080803,UnKnown,Gujarat,TRUE,6,HHP,Phone,Premium,8120,7590,530,3/27/2014 18:05,Black
12155,10321080803,UnKnown,Gujarat,UnKnown,6,HHP,Phone,Mass,29490,29490,0,\N,Black
12156,10321080803,UnKnown,Gujarat,UnKnown,6,HHP,Phone,Premium,9610,0,1520,\N,Black
12157,10321080803,UnKnown,Gujarat,UnKnown,6,HHP,Phone,Premium,8120,0,530,\N,Black
12158,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,7990,7990,0,5/29/2016 0:00,UnKnown
12159,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,14249,14249,0,7/20/2012 0:00,UnKnown
12160,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,8120,0,530,7/10/2012 0:00,UnKnown
12161,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,14900,14900,0,10/4/2014 0:00,UnKnown
12162,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,22500,22500,0,2/1/2014 0:00,UnKnown
12163,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
12164,10321092427,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,UnKnown
12165,10321112964,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,22500,22500,0,7/22/2016 0:00,UnKnown
12166,10321112964,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,49900,49900,0,4/22/2014 0:00,UnKnown
12167,10321112964,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,49900,49900,0,4/22/2014 0:00,UnKnown
12168,10321112964,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,UnKnown
12169,10321115203,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,23130,23130,0,11/16/2015 0:00,UnKnown
12170,10321115203,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,UnKnown
12171,10321115203,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
12172,10321117762,UnKnown,Gujarat,TRUE,1,HHP,Phone,Mass,46900,46900,0,4/20/2015 0:00,UnKnown
12173,10321132106,UnKnown,Gujarat,TRUE,2,HHP,Phone,Premium,11553,11553,0,10/10/2014 0:00,UnKnown
12174,10321132106,UnKnown,Gujarat,TRUE,2,HHP,Phone,Mass,14900,14900,0,10/4/2014 0:00,UnKnown
12175,10321145425,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,29990,29990,0,6/27/2014 0:00,UnKnown
12176,10321145425,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,UnKnown
12177,10321145425,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
12178,10321146410,id,GUJARAT,TRUE,1,HHP,Phone,Mass,23130,23130,0,12/20/2015 0:00,UnKnown
12179,10321146410,id,GUJARAT,TRUE,1,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
12180,10321146410,id,GUJARAT,TRUE,1,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
12181,10321146410,id,GUJARAT,TRUE,1,HHP,Phone,Premium,11390,11390,0,8/7/2015 0:00,UnKnown
12182,10321146410,id,GUJARAT,TRUE,1,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
12183,10321146410,id,GUJARAT,TRUE,1,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
12184,10321204984,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,7499,7499,0,10/28/2014 0:00,UnKnown
12185,10321204984,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14249,14249,0,7/28/2015 0:00,UnKnown
12186,10321204984,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
12187,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,29990,29990,0,12/16/2014 0:00,UnKnown
12188,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,29490,29490,0,7/10/2012 0:00,UnKnown
12189,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12190,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
12191,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
12192,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,9/27/2013 0:00,UnKnown
12193,10321211971,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,UnKnown
12194,10321215835,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,24000,24000,0,8/18/2015 0:00,UnKnown
12195,10321215835,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,29990,29990,0,10/6/2012 0:00,UnKnown
12196,10321215835,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,31490,31490,0,8/2/2015 0:00,UnKnown
12197,10321215835,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,22500,22500,0,1/22/2014 0:00,UnKnown
12198,10321215835,BSNL,GUJARAT,TRUE,2,HHP,Phone,Mass,24500,24500,0,8/2/2013 0:00,UnKnown
12199,10321229172,UnKnown,Gujarat,TRUE,9,HHP,Phone,Basic,1120,1120,0,6/17/2016 0:00,UnKnown
12200,10321235371,id,GUJARAT,TRUE,0,HHP,Phone,Premium,7990,7490,500,5/30/2016 15:48,Gold
12201,10321235371,id,GUJARAT,TRUE,0,HHP,Phone,Premium,16740,15500,1240,\N,Gold
12202,10321235371,id,GUJARAT,TRUE,0,HHP,Phone,Premium,9490,9490,0,7/10/2012 0:00,Gold
12203,10321235371,id,GUJARAT,TRUE,0,HHP,Phone,Premium,11500,0,0,7/10/2012 0:00,Gold
12204,10321235371,id,GUJARAT,TRUE,0,HHP,Phone,Premium,11999,0,0,7/28/2015 0:00,Gold
12205,10321248403,BSNL,GUJARAT,TRUE,16,HHP,Phone,Basic,2650,2650,0,8/20/2016 0:00,UnKnown
12206,10321248403,BSNL,GUJARAT,TRUE,16,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,UnKnown
12207,10321248403,BSNL,GUJARAT,TRUE,16,HHP,Phone,Premium,9490,9490,0,9/19/2015 0:00,UnKnown
12208,10321259352,BSNL,GUJARAT,TRUE,3,HHP,Phone,Mass,14999,14999,0,11/13/2016 0:00,UnKnown
12209,10321259352,BSNL,GUJARAT,TRUE,3,HHP,Phone,Mass,24000,24000,0,7/20/2012 0:00,UnKnown
12210,10321259352,BSNL,GUJARAT,TRUE,3,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12211,10321260402,UnKnown,Gujarat,TRUE,2,HHP,Phone,Premium,7190,7190,0,4/30/2016 0:00,UnKnown
12212,10321260402,UnKnown,Gujarat,TRUE,2,HHP,Phone,Premium,11999,11999,0,7/28/2015 0:00,UnKnown
12213,10321264776,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1450,1450,0,1/16/1900 0:00,UnKnown
12214,10321264776,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12215,10321264776,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12216,10321280168,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,4990,4990,0,11/23/2016 0:00,UnKnown
12217,10321280168,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,7499,7499,0,7/10/2012 0:00,UnKnown
12218,10321280168,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
12219,10321280168,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1850,1850,0,6/11/2014 0:00,UnKnown
12220,10321290125,UnKnown,Gujarat,TRUE,5,HHP,Phone,Mass,27900,0,16347,4/1/2015 0:00,UnKnown
12221,10321290125,UnKnown,Gujarat,TRUE,5,HHP,Phone,Basic,1625,1625,0,6/11/2014 0:00,UnKnown
12222,10321316502,UnKnown,Gujarat,TRUE,7,HHP,Phone,Mass,22400,22400,0,11/30/2016 0:00,UnKnown
12223,10321316502,UnKnown,Gujarat,TRUE,7,HHP,Phone,Basic,4490,4490,0,9/11/2016 0:00,UnKnown
12224,10321318852,Airtel,GUJARAT,TRUE,4,HHP,Phone,Mass,14249,14249,0,2/27/2016 0:00,UnKnown
12225,10321318852,Airtel,GUJARAT,TRUE,4,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12226,10321318852,Airtel,GUJARAT,TRUE,4,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12227,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Premium,8990,8990,0,5/3/2014 0:00,UnKnown
12228,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,14999,14999,0,7/20/2012 0:00,UnKnown
12229,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Basic,1450,1450,0,7/20/2012 0:00,UnKnown
12230,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,14249,14249,0,7/20/2012 0:00,UnKnown
12231,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,23130,23130,0,7/10/2012 0:00,UnKnown
12232,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Premium,11390,11390,0,2/24/2015 0:00,UnKnown
12233,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,UnKnown
12234,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,22500,22500,0,2/6/2015 0:00,UnKnown
12235,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,18243,18243,0,11/11/2015 0:00,UnKnown
12236,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
12237,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Premium,7590,7590,0,4/12/2014 0:00,UnKnown
12238,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
12239,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,37990,37990,0,3/4/2014 0:00,UnKnown
12240,10321340066,Vodafone,GUJARAT,TRUE,1,HHP,Phone,Mass,46900,46900,0,10/7/2013 0:00,UnKnown
12241,10321345156,id,GUJARAT,TRUE,1,HHP,Phone,Mass,22500,22500,0,5/5/2016 0:00,UnKnown
12242,10321345156,id,GUJARAT,TRUE,1,HHP,Phone,Mass,14999,14999,0,8/7/2015 0:00,UnKnown
12243,10321361904,Uninor,GUJARAT,TRUE,2,HHP,Phone,Premium,8350,8350,0,8/4/2016 0:00,UnKnown
12244,10321361904,Uninor,GUJARAT,TRUE,2,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
12245,10321387550,Airtel,GUJARAT,TRUE,0,HHP,Phone,Mass,2999,1340,1659,1/26/2016 13:10,Gold
12246,10321387550,Airtel,GUJARAT,TRUE,0,HHP,Phone,Premium,7499,7499,0,7/20/2012 0:00,Gold
12247,10321387550,Airtel,GUJARAT,TRUE,0,HHP,Phone,Basic,1340,1340,0,5/5/2015 0:00,Gold
12248,10321387550,Airtel,GUJARAT,TRUE,0,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,Gold
12249,10321387550,Airtel,GUJARAT,TRUE,0,HHP,Phone,Mass,14999,0,0,7/28/2015 0:00,Gold
12250,10321439733,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1450,1450,0,3/5/2016 0:00,UnKnown
12251,10321439733,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12252,10321439733,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12253,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,7590,7590,0,8/8/2016 0:00,UnKnown
12254,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Basic,1340,1340,0,5/5/2015 0:00,UnKnown
12255,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,7590,7590,0,9/29/2015 0:00,UnKnown
12256,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12257,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12258,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,9490,9490,0,9/19/2015 0:00,UnKnown
12259,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,8990,8990,0,4/6/2016 0:00,UnKnown
12260,10321441019,UnKnown,Gujarat,TRUE,12,HHP,Phone,Premium,8250,8250,0,11/3/2015 0:00,UnKnown
12261,10321442590,UnKnown,Gujarat,TRUE,2,HHP,Phone,Mass,14999,14999,0,7/31/2016 0:00,UnKnown
12262,10321453342,UnKnown,Gujarat,TRUE,1,HHP,Phone,Basic,1850,1850,0,11/6/2015 0:00,UnKnown
12263,10321454158,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,9490,9490,0,3/17/2014 0:00,UnKnown
12264,10321454158,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
12265,10321456261,UnKnown,Gujarat,TRUE,1,HHP,Phone,Mass,14999,14999,0,10/24/2014 0:00,UnKnown
12266,10321466532,Vodafone,GUJARAT,TRUE,2,HHP,Phone,Mass,31490,31490,0,11/26/2016 0:00,UnKnown
12267,10321466532,Vodafone,GUJARAT,TRUE,2,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,UnKnown
12268,10321479418,UnKnown,Gujarat,TRUE,9,HHP,Phone,Mass,29490,29490,0,5/17/2016 0:00,UnKnown
12269,10321479418,UnKnown,Gujarat,TRUE,9,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12270,10321489215,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8990,8990,0,2/17/2016 0:00,UnKnown
12271,10321489215,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
12272,10321493312,UnKnown,Gujarat,TRUE,1,HHP,Phone,Mass,31490,31490,0,5/6/2015 0:00,UnKnown
12273,10321519061,Uninor,GUJARAT,TRUE,12,HHP,Phone,Premium,8000,8000,0,6/15/2016 0:00,UnKnown
12274,10321519061,Uninor,GUJARAT,TRUE,12,HHP,Phone,Mass,14249,14249,0,7/28/2015 0:00,UnKnown
12275,10321519061,Uninor,GUJARAT,TRUE,12,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
12276,10321519061,Uninor,GUJARAT,TRUE,12,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
12277,10321521926,UnKnown,Gujarat,TRUE,1,HHP,Phone,Premium,11999,11999,0,1/16/1900 0:00,UnKnown
12278,10321564347,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,51250,14249,37001,5/18/2016 20:37,Gold
12279,10321564347,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,2999,1340,1659,\N,Gold
12280,10321564347,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,51250,0,39697,\N,Gold
12281,10321564347,BSNL,GUJARAT,TRUE,0,HHP,Phone,Premium,7190,7190,0,7/14/2014 0:00,Gold
12282,10321564347,BSNL,GUJARAT,TRUE,0,HHP,Phone,Mass,14999,0,0,8/7/2015 0:00,Gold
12283,10321635637,UnKnown,Gujarat,TRUE,1,HHP,Phone,Basic,1120,1120,0,1/24/2015 0:00,UnKnown
12284,10321683333,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14900,14900,0,11/27/2014 0:00,UnKnown
12285,10321683333,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12286,10321683333,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,14249,14249,0,8/7/2015 0:00,UnKnown
12287,10321692817,Vodafone,GUJARAT,TRUE,3,HHP,Phone,Basic,1450,1450,0,5/29/2016 0:00,UnKnown
12288,10321692817,Vodafone,GUJARAT,TRUE,3,HHP,Phone,Premium,7590,7590,0,7/10/2012 0:00,UnKnown
12289,10321692817,Vodafone,GUJARAT,TRUE,3,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
12290,10321692817,Vodafone,GUJARAT,TRUE,3,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12291,10321692817,Vodafone,GUJARAT,TRUE,3,HHP,Phone,Premium,9490,9490,0,9/29/2015 0:00,UnKnown
12292,10321707092,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,7499,7499,0,8/9/2016 0:00,UnKnown
12293,10321707092,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
12294,10321707203,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,29990,29990,0,1/6/1900 0:00,UnKnown
12295,10321707203,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
12296,10321707203,Vodafone,GUJARAT,TRUE,13,HHP,Phone,Mass,37990,37990,0,3/4/2014 0:00,UnKnown
12297,10321717258,UnKnown,Gujarat,TRUE,2,HHP,Phone,Premium,8350,8350,0,1/16/1900 0:00,UnKnown
12298,10321741195,UnKnown,Gujarat,TRUE,1,HHP,Phone,Basic,1550,1550,0,2/8/2016 0:00,UnKnown
12299,10321749642,BSNL,GUJARAT,TRUE,6,HHP,Phone,Premium,11390,11390,0,10/31/2016 0:00,UnKnown
12300,10321749642,BSNL,GUJARAT,TRUE,6,HHP,Phone,Premium,8990,8990,0,7/10/2012 0:00,UnKnown
12301,10321749642,BSNL,GUJARAT,TRUE,6,HHP,Phone,Basic,1550,1550,0,6/21/2014 0:00,UnKnown
12302,10321774064,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,7499,7499,0,12/16/2014 0:00,UnKnown
12303,10321774064,BSNL,GUJARAT,TRUE,1,HHP,Phone,Basic,1340,1340,0,5/15/2015 0:00,UnKnown
12304,10321783555,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,12850,11900,950,1/6/2016 0:00,UnKnown
12305,10321783555,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8490,8490,0,8/23/2012 0:00,UnKnown
12306,10321783555,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12307,10321783555,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8350,8350,0,9/29/2015 0:00,UnKnown
12308,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,24000,24000,0,1/13/2014 0:00,UnKnown
12309,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,23130,23130,0,7/10/2012 0:00,UnKnown
12310,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Basic,1750,1750,0,6/21/2014 0:00,UnKnown
12311,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,49900,49900,0,4/12/2014 0:00,UnKnown
12312,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,8350,8350,0,9/19/2015 0:00,UnKnown
12313,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Premium,9490,9490,0,9/29/2015 0:00,UnKnown
12314,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,14999,14999,0,7/28/2015 0:00,UnKnown
12315,10321784280,BSNL,GUJARAT,TRUE,4,HHP,Phone,Mass,37990,37990,0,3/4/2014 0:00,UnKnown
12316,10321807999,UnKnown,Gujarat,TRUE,2,HHP,Phone,Basic,1120,1120,0,1/16/1900 0:00,UnKnown
12317,10321810235,UnKnown,Gujarat,TRUE,1,HHP,Phone,Premium,11999,11999,0,1/26/2016 0:00,UnKnown
12318,10321830993,BSNL,GUJARAT,TRUE,1,HHP,Phone,Premium,8000,8000,0,12/2/2015 0:00,UnKnown
12319,10321830993,BSNL,GUJARAT,TRUE,1,HHP,Phone,Mass,24900,24900,0,1/22/2015 0:00,UnKnown
12320,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Premium,8000,8000,0,11/22/2016 0:00,UnKnown
12321,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Mass,23130,23130,0,7/10/2012 0:00,UnKnown
12322,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Mass,19900,19900,0,1/22/2015 0:00,UnKnown
12323,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Basic,1340,1340,0,5/5/2015 0:00,UnKnown
12324,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Basic,1750,1750,0,6/11/2014 0:00,UnKnown
12325,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Mass,55900,55900,0,1/27/2015 0:00,UnKnown
12326,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Premium,11390,11390,0,7/28/2015 0:00,UnKnown
12327,10321831021,id,GUJARAT,TRUE,4,HHP,Phone,Premium,11999,11999,0,8/7/2015 0:00,UnKnown
